rank,name,symbol,slug,price_usd,change_1h_pct,change_24h_pct,change_7d_pct,market_cap_usd,volume_24h_usd,circulating_supply,total_supply,max_supply,date_snapshot,fdv_usd,liq_mkt_cap_pct
22,Gram (prev. Toncoin),GRAM,gram,1.3325990224916013,-0.26416515,-0.14936455,-1.3184834,3675661669.6012006,33848981.22603471,2758265320.2977014,5231444015.93177,,2026-08-15,6970445694.92,0.92
23,Global Dollar,USDG,global-dollar-usdg,0.9998172747194034,0.00174029,-0.02448472,-0.02173478,3467219928.2259417,172262551.4225802,3467853592.746744,3467853592.746744,,2026-08-15,3467034702.84,4.9405
24,Litecoin,LTC,litecoin,43.64627627228329,-0.28319282,-2.42167592,-4.18223577,3382529033.0638165,159823456.41691187,77498685.3852599,84000000.0,84000000.0,2026-08-15,3666247815.67,4.7258
25,Hedera,HBAR,hedera,0.06585551422852914,0.01671647,0.55380635,-3.57903052,2883885161.353594,27735683.07749117,43791096237.53072,50000000000.0,50000000000.0,2026-08-15,3292942298.1,0.9617
26,Avalanche,AVAX,avalanche,6.48055795615868,-0.20162954,0.26137941,0.53154665,2798123218.253217,179580627.60190308,431771961.1772119,463441061.1772119,715748719.0,2026-08-15,4640646283.49,6.417
27,Sui,SUI,sui,0.6809951099287858,-0.21070317,-1.01621057,1.11647557,2774734927.9253726,138774678.9612359,4074529886.4415293,10000000000.0,10000000000.0,2026-08-15,6812520533.02,4.9997
28,PayPal USD,PYUSD,paypal-usd,0.9998385322488025,0.00571927,0.01666102,0.00523653,2772734791.8134165,156989829.6260312,2773182571.366875,2773182571.366875,,2026-08-15,2772607980.34,5.6623
29,Shiba Inu,SHIB,shiba-inu,4.602323012446024e-06,-0.26388684,3.19758029,-0.64506582,2711870911.1675205,88119095.34781681,589239587015911.4,589496305399758.5,589552695333683.0,2026-08-15,2715325387.35,3.2502
30,Tether Gold,XAUt,tether-gold,4359.33494933981,-0.05031646,1.05915997,0.67101168,2671503596.780168,194374569.73421744,612823.659532,707747.089,,2026-08-15,3085192631.15,7.2662
31,OKB,OKB,okb,109.37328801069489,1.84139815,7.41352473,19.87206988,2296839048.2245927,68149918.28254282,21000000.0,21000000.0,21000000.0,2026-08-15,2297703212.88,2.9685
32,Cronos,CRO,cronos,0.048089610980705244,-0.53677991,1.88233137,-3.81903992,2275745478.430535,8648040.49875847,47323017009.7159,98856355464.94453,100000000000.0,2026-08-15,4809589642.97,0.3801
33,Bittensor,TAO,bittensor,198.92855345664606,-0.04317626,-1.51225647,2.91814725,2234727674.263287,119205974.85612623,11233820.56236747,21000000.0,21000000.0,2026-08-15,4177367407.64,5.3313
34,NEAR Protocol,NEAR,near-protocol,1.647232783919747,0.25624765,1.43031555,3.25759271,2147334903.9432995,114533422.05459988,1303601364.0,1303601364.0,,2026-08-15,2148282540.92,5.3291
35,Uniswap,UNI,uniswap,3.2311215886970794,0.57299903,-7.39414213,-18.9487498,2016440956.728831,298575725.51161325,624068423.7271129,891316420.0329479,,2026-08-15,2881001437.65,14.8053
36,PAX Gold,PAXG,pax-gold,4374.9888347564665,-0.01275595,1.06577617,0.75266648,1911634331.3209503,136273071.22140387,436946.105127,436946.105127,,2026-08-15,1911551226.17,7.0845
37,World Liberty Financial,WLFI,world-liberty-financial-wlfi,0.05525760395899068,-0.70710865,0.54400517,7.23887138,1755874443.7854047,103406506.64708689,31776159623.0,100000000000.0,100000000000.0,2026-08-15,5525241709.54,5.8934
38,Ripple USD,RLUSD,ripple-usd,1.0001054607505875,0.00169615,0.00724762,-0.004938,1716445179.9735658,206021030.32681608,1716264181.4647822,1716264181.4647822,,2026-08-15,1716396842.1,11.6547
39,Aster,ASTER,aster,0.6017868810356743,-0.30047193,-0.23005898,0.371027,1624842087.7489896,41093385.56132943,2700029094.9391236,7811132707.27937,8000000000.0,2026-08-15,4814223689.78,2.5298
40,Ondo,ONDO,ondo-finance,0.32734577232163625,0.07280167,-1.95941498,-6.14794521,1593954801.3316278,62996000.17975172,4869330647.0,10000000000.0,10000000000.0,2026-08-15,3273853806.2,3.9544
41,USDD,USDD,usdd,0.9990473372384551,-0.00140364,-0.00107353,-0.04791346,1551393642.712823,70832461.87334365,1552873007.0,1552873007.0,,2026-08-15,1551400875.8,4.5648
42,MemeCore,M,memecore,1.1053902064284515,0.24809866,-0.27388113,-3.5479651,1476216607.257519,5955155.44470189,1335471038.7992477,5402787811.306473,10000000000.0,2026-08-15,11051244130.93,0.4035
43,Mantle,MNT,mantle,0.4405801729763618,-0.45732212,-1.24181537,5.634897,1454925430.276949,16938406.27437696,3302294382.53684,6219316794.889999,6219316795.0,2026-08-15,2740273998.45,1.1642
44,Aave,AAVE,aave,86.30566777317061,-0.02288365,-2.31186119,-3.8092168,1331069495.2982779,126429332.81062852,15422735.60522824,16000000.0,,2026-08-15,1381355184.28,9.5025
45,Polkadot,DOT,polkadot-new,0.7640235518178078,-0.03769157,-1.07187707,-6.81265293,1297358102.6595247,46425479.35986667,1698060353.7322605,1698060353.7322605,2100000000.0,2026-08-15,1604959915.24,3.576
46,Internet Computer,ICP,internet-computer,2.302899439415182,2.35737381,5.41158229,9.90624326,1280225582.091034,35172380.1593031,555919012.4324949,555919012.4324949,,2026-08-15,1281168313.65,2.7506
47,United Stables,U,united-stables,0.9995089628436162,-0.00882176,0.00728913,-0.0022337,1241289389.1444867,100029166.7835324,1241899207.8,1241899207.8,,2026-08-15,1241157256.39,8.0515
48,Worldcoin,WLD,worldcoin-org,0.34132909885725277,-0.30779958,0.89360835,10.93054533,1227600018.5189943,121119251.58296607,3596529046.685202,10000000000.0,,2026-08-15,3413981482.75,9.8644
49,Sky,SKY,sky,0.050973515245117375,-0.17212621,-4.21134793,-5.58293562,1193234138.0255718,12361283.94609903,23408904257.194008,23462665147.365967,23462665147.0,2026-08-15,1196485015.47,1.0356
50,Bitget Token,BGB,bitget-token-new,1.6514990749432525,-0.2239856,-0.48574709,1.70097707,1152799778.0612364,6598298.32761684,698032348.6410962,910920874.6481038,919992035.98,2026-08-15,1519481212.78,0.5726
51,Pepe,PEPE,pepe,2.6539175657202717e-06,-0.33089525,-1.33463342,-5.70478803,1098117721.7723937,83679013.29898453,413772355236800.75,413772355236800.75,413772355236800.75,2026-08-15,1098273001.56,7.6137
52,Pump.fun,PUMP,pump-fun,0.002780901445165549,-1.80920624,-3.60755718,22.50319425,1090598608.0884748,101744026.01736516,392174490751.7032,840436294422.9258,1000000000000.0,2026-08-15,2776550549.26,9.3484
53,Morpho,MORPHO,morpho,1.9430323554018556,-0.37855185,-0.48810647,5.35890546,1004014880.8581995,7961092.73222992,516725765.30541116,999999999.8010328,1000000000.0,2026-08-15,1944959355.74,0.7926
54,Pi,PI,pi,0.08920880280483405,-0.4485322,0.94973293,-0.9488544,985018776.1500144,6925366.11376103,11041721726.77827,100000000000.0,100000000000.0,2026-08-15,8917785398.05,0.7022
55,Ethereum Classic,ETC,ethereum-classic,6.210126481140084,-0.06048815,-0.40533334,-4.09634102,980241538.6820978,23822750.63677274,157845664.11957207,210700000.0,210700000.0,2026-08-15,1308523547.54,2.4323
56,KuCoin Token,KCS,kucoin-token,6.604603312336457,0.04102285,-0.57942304,0.12389199,905854507.9536316,2702912.3218635,137155021.29577178,142155021.29577178,200000000.0,2026-08-15,1320918535.72,0.2984
57,JUST,JST,just,0.10486621886585268,0.15048542,-0.63142431,-0.26070895,858722519.4852396,31708455.84710893,8188743036.341737,8188743036.341737,,2026-08-15,858998789.98,3.6773
58,Ethena,ENA,ethena,0.084616864874458,0.01279147,-1.20575262,-6.12165193,831625125.0942825,64181469.81739601,9828125000.0,15000000000.0,15000000000.0,2026-08-15,1269815564.65,7.7152
59,Polygon (prev. MATIC),POL,polygon-ecosystem-token,0.07511658525316647,-0.12976354,1.87676562,0.53032291,803498054.8729126,34207360.21051581,10696679730.113821,10696679740.113821,,2026-08-15,803017235.84,4.2597
60,Stable,STABLE,stable,0.03108069131619846,-0.04474565,-3.45122351,-4.95774798,789718776.1837285,8991099.72009385,25408661865.0,100000000000.0,,2026-08-15,3105093510.35,1.1387
61,Cosmos,ATOM,cosmos,1.501355307411003,-0.45712819,-0.47000221,10.04388985,787767013.0181072,40797055.01739819,524703918.605759,524703918.605759,,2026-08-15,787457631.87,5.182
62,Algorand,ALGO,algorand,0.07926175465849929,-0.29592648,0.86654976,-10.79565603,715381105.8221538,13038630.39814427,9025552221.3,10000000000.0,10000000000.0,2026-08-15,792338301.66,1.8218
63,GateToken,GT,gatetoken,6.708685633318246,0.0937779,-0.89834522,0.62286468,715098174.7965032,1120131.03009633,106592887.77,140052780.28,142622843.67,2026-08-15,957311240.82,0.1564
64,Kaspa,KAS,kaspa,0.025401139515098165,0.01544965,0.3668901,-4.10513047,702087602.238643,5601459.7974269,27640004174.668217,27640004174.668217,28704026601.0,2026-08-15,729169515.16,0.7976
65,Quant,QNT,quant,58.152754304447704,0.0260071,-1.19340614,-2.42415034,702062966.6959693,17290903.67404874,12072738.0,14881364.0,14881364.0,2026-08-15,865520433.4,2.4627
66,Render,RENDER,render,1.2651976168504337,-0.20539399,0.52954604,-3.62527346,656349226.231353,13677460.91730094,518772101.2826915,533532274.5626915,644168762.0,2026-08-15,815800541.75,2.0814
67,XDC Network,XDC,xdc-network,0.026842134049711783,-0.01004593,0.13026967,1.49892321,564209523.8295078,4467580.99257222,21019547953.4,38088763752.45,,2026-08-15,1022156025.55,0.7931
68,Filecoin,FIL,filecoin,0.6884908574542281,-0.12570206,1.84480015,0.33384936,564089051.3584849,39380623.79279631,819312334.0,1957144702.0,,2026-08-15,1347008119.38,6.9946
69,Venice Token,VVV,venice-token,11.829886406259371,-2.4928695,-2.17604345,3.75267963,563481776.3525624,9773380.18783182,47632053.00554837,80784633.0847168,,2026-08-15,955642857.18,1.7335
70,Jupiter,JUP,jupiter-ag,0.168911969390232,-0.1088268,-0.38866593,-6.43353245,560840602.4303193,18285694.26737135,3320312968.08,6862435229.582892,6864785739.32,2026-08-15,1160774536.46,3.2571
71,Lighter,LIT,lighter,2.2205610258428785,-0.46313581,-1.82227039,-2.90590305,555140256.4607196,31385425.4311863,250000000.0,1000000000.0,1000000000.0,2026-08-15,2220448841.89,5.6676
72,Flare,FLR,flare,0.00596778123595469,-0.15041185,-0.90398959,-0.29278132,518549165.9780595,1527972.44422765,86891450184.85335,106353688407.44539,,2026-08-15,634698139.14,0.2946
73,TrueUSD,TUSD,trueusd,0.9982031998737124,0.01460155,0.10089,0.25708093,493626538.2364145,10582673.59592933,494515083.0,494515083.0,,2026-08-15,493638628.66,2.1433
74,Arbitrum,ARB,arbitrum,0.07453346761212631,0.07384052,-1.03434028,-4.92484106,492968557.05804086,35356502.54675688,6614056381.0,10000000000.0,,2026-08-15,745119360.78,7.1798
75,币安人生,币安人生,bianrensheng,0.47917277228903177,-1.26165266,1.81954298,-6.10628255,479172772.28903174,7561927.42194088,1000000000.0,1000000000.0,1000000000.0,2026-08-15,478720567.15,1.5783
76,EURC,EURC,euro-coin,1.1562923016240039,0.00351151,0.25723714,0.02770911,468852858.1934647,24181798.19419622,405479529.2980541,405479529.2980541,,2026-08-15,468860441.85,5.1488
77,Aptos,APT,aptos,0.5412299118706283,-0.04136058,-2.80910144,-6.02048337,464073486.5667226,32972323.14945487,857442422.1358471,1207192404.019678,2100000000.0,2026-08-15,1136528831.67,7.089
78,Nexo,NEXO,nexo,0.7158614392856696,0.07828673,-1.24273305,-2.34240122,462550890.7063812,4001687.3084083,646145839.5746847,1000000000.0,1000000000.0,2026-08-15,715800993.25,0.8654
79,PancakeSwap,CAKE,pancakeswap,1.4256851894817328,-0.08030281,-1.16406499,1.3273109,458497397.1641738,13639178.03982887,321597923.96443945,333891963.47324246,400000000.0,2026-08-15,570388754.87,2.9697
80,ether.fi,ETHFI,ether-fi-ethfi,0.45602400811080507,1.71281788,3.60583553,20.18140831,443924779.1276092,53926517.69424901,973468000.0,1000000000.0,1000000000.0,2026-08-15,455091442.88,12.1152
81,Velvet,VELVET,velvet,1.012591715640032,0.05206216,43.33746147,115.56351917,428757406.1673763,68024291.71432695,423425749.53456956,1000000000.0,1000000000.0,2026-08-15,1013480587.91,15.834
82,Injective,INJ,injective,4.261289303856985,-0.41452696,-7.07393486,-6.33350696,426005159.10722333,69342502.10967992,99970954.5,100000000.0,,2026-08-15,425776127.28,16.2993
83,Aerodrome Finance,AERO,aerodrome-finance,0.39981878012513855,-0.44833358,-2.70198217,-9.53230668,390648410.56963235,10928263.68750821,977063684.8208182,1959393470.657299,,2026-08-15,783596425.96,2.7982
84,VeChain,VET,vechain,0.004485028753487229,-0.18442548,-0.8761405,-4.79847401,385645382.0486284,6589758.39027041,85985041177.0,85985041177.0,86712634466.0,2026-08-15,388777135.69,1.7085
85,Dash,DASH,dash,30.062927392437587,-0.08653113,-1.5437812,-2.51344704,384832953.73998415,33380536.32960712,12800914.18631407,12800914.18631407,18900000.0,2026-08-15,568252816.59,8.5319
86,Pudgy Penguins,PENGU,pudgy-penguins,0.006098307778386456,-0.28189651,-2.50052799,0.84701537,383342042.4283445,50974135.16331351,62860396090.04,76724221264.3,88888888888.0,2026-08-15,542522717.94,13.2847
87,Virtuals Protocol,VIRTUAL,virtual-protocol,0.5587382288241585,0.02573317,-4.00654812,-1.12064525,367598840.8170486,28560901.60711271,657908877.2762966,1000000000.0,1000000000.0,2026-08-15,558964006.44,7.7581
88,Curve DAO Token,CRV,curve-dao-token,0.23816640585537205,-0.19956006,-5.85508372,12.32734173,366774430.2518412,41080178.30722627,1539992296.2878616,2409898112.592928,3030303030.299,2026-08-15,722420485.03,11.1895
89,OFFICIAL TRUMP,TRUMP,official-trump,1.433818308408907,-0.06475864,2.70117671,-2.703826,355945703.16641766,104161509.8812949,248250214.883507,999999064.952037,999999066.316357,2026-08-15,1434073540.6,29.2953
90,First Digital USD,FDUSD,first-digital-usd,0.9968502047376427,0.00365514,-0.00806577,-0.07153297,350639788.05345315,55202752.3035343,351747721.359737,351747721.359737,,2026-08-15,350636639.37,15.7372
91,Sun [New],SUN,sun-token,0.018022839036632897,0.0482777,-1.13164328,0.58832823,346438291.9273727,13333680.83335105,19222181989.37517,19222181989.37517,19900730000.0,2026-08-15,358760773.31,3.853
92,Pyth Network,PYTH,pyth-network,0.03934625996413491,-0.00875449,-2.56177931,3.27834885,309850551.71019053,11484146.05153849,7874968344.961553,9999981857.422035,10000000000.0,2026-08-15,392679675.35,3.7187
93,Bitcoin SV,BSV,bitcoin-sv,15.091188084488762,-0.187505,0.33828079,8.40862147,302877881.17747676,7557450.58278814,20069850.0,20069850.0,,2026-08-15,302960543.83,2.4942
94,Sei,SEI,sei,0.040253169956758976,-0.07771493,-1.61243613,-1.11408634,300288647.877422,13222579.64733934,7460000000.0,10000000000.0,10000000000.0,2026-08-15,402344067.55,4.4021
95,Artificial Superintelligence Alliance,FET,artificial-superintelligence-alliance,0.13351051725701193,-0.26125185,-1.88495315,-3.36343915,297882841.5198054,110085748.17572793,2231156373.593936,2714384546.672,2719493897.0,2026-08-15,362633798.31,37.0222
96,SPX6900,SPX,spx6900,0.3192908377091298,0.4879224,-0.08404247,-4.09840015,297257563.62986165,3289841.96015203,930993090.07,930993090.07,1000000000.0,2026-08-15,319196290.52,1.1087
97,Jito,JTO,jito,0.5738250279834529,0.45747407,3.04440586,17.42486327,292775413.8723247,24897793.7817866,510217225.8,986522980.6719357,,2026-08-15,566950212.77,8.4996
98,LayerZero,ZRO,layerzero,0.799746187995685,0.75889187,1.11068273,-3.40806352,291317823.33824545,19381560.03180277,364262847.0269336,1000000000.0,1000000000.0,2026-08-15,801626494.13,6.6476
99,Midnight,NIGHT,midnight-network,0.017393601645144124,-0.01099064,-0.50530119,-7.83033024,288862489.5427991,11969341.33263442,16607399401.0,24000000000.0,24000000000.0,2026-08-15,418711382.4,4.1142
100,Celestia,TIA,celestia,0.30708994983038124,-0.88090542,-1.59136686,-5.84090622,282502177.7801189,11868128.87628803,919932996.62251,1168685161.483695,,2026-08-15,358932265.62,4.1918
101,AINFT,NFT,apenft,2.8015770903154456e-07,0.47292908,-0.22713559,0.67899035,277385714.6294011,5558626.94944158,990105592982874.8,990105592982874.8,999990000000000.0,2026-08-15,280362061.72,2.004
102,Gnosis,GNO,gnosis-gno,103.15810210007105,-0.14290444,-1.11784065,-2.87022464,272286784.9078749,739293.00782794,2639509.44583816,2999934.74577109,,2026-08-15,309305409.5,0.2718
103,Terra Classic,LUNC,terra-luna,4.798642280384295e-05,-0.32609055,-2.60062301,-2.71672777,264907952.68489072,11273207.83048892,5520477193471.3955,6452409032958.465,6452410096130.821,2026-08-15,309051143.75,4.2642
104,BitTorrent [New],BTT,bittorrent-new,2.582863853279848e-07,-0.05189629,-1.06361492,-1.76211704,254938447.71556398,6560442.04963536,987037885840674.8,987037885840674.8,,2026-08-15,254962019.6,2.5712
105,Monad,MON,monad,0.020989321181126085,-0.58264531,-2.68369772,0.44591266,248202186.20481083,12263841.35986718,11825165000.0,100682925000.0,114166666695.0,2026-08-15,2395508950.92,4.9382
106,Lido DAO,LDO,lido-dao,0.2948302299091402,-0.17846935,-2.05623059,1.87746627,246566362.2605457,30729119.23999454,836299460.6643007,1000000000.0,,2026-08-15,294937099.35,12.4192
107,Humanity,H,humanity-protocol,0.11865186452790877,1.69223523,12.03893259,50.85987923,230845815.4417406,21330932.31263102,1945572590.5381122,10000000000.0,10000000000.0,2026-08-15,1179097474.0,9.2817
108,Pendle,PENDLE,pendle,1.3037711237240843,0.06752887,-3.49092441,-5.89473203,224443800.41240144,18154033.88817218,172149694.32004404,281527448.45853144,,2026-08-15,367400741.38,8.0863
109,Conflux,CFX,conflux-network,0.042634805784317074,-0.37134029,2.03206283,3.50078042,223052269.58653578,9193651.29646659,5231694280.84,5231694279.64,,2026-08-15,223164780.4,4.122
110,Stacks,STX,stacks,0.122153184068809,-0.22347283,-1.04238218,-6.15941933,221659874.85715917,3284747.79138318,1814605788.19049,1814570813.19049,,2026-08-15,221536268.01,1.4821
111,Immutable,IMX,immutable-x,0.1088107700892513,0.05704221,-0.37329943,-0.73204814,217621540.1785026,6874573.25540307,2000000000.0,2000000000.0,2000000000.0,2026-08-15,217578044.91,3.1602
112,Pieverse,PIEVERSE,pieverse,0.7941763260609925,-1.02458721,5.43626859,4.77693738,214905876.90354842,9179773.60715114,270602220.0,1000000000.0,1000000000.0,2026-08-15,796875300.85,4.2596
113,Tezos,XTZ,tezos,0.19586710784292669,-0.25897445,-0.77375955,-2.98942835,214166340.0366827,4279966.93570546,1093426774.894899,1113407841.807721,,2026-08-15,217998794.7,2.0001
114,Decred,DCR,decred,11.995238003653922,-0.20713072,-0.64926018,-5.72106711,210618133.0634383,466919.43284577,17558478.87297284,17558478.87297284,21000000.0,2026-08-15,251842087.1,0.2211
115,Bonk,BONK,bonk1,2.3836864361954872e-06,0.18065873,4.22808383,-4.31956497,209751507.61390778,58272696.931754,87994588729834.92,87994588729834.92,88872433754423.19,2026-08-15,211753808.79,27.7628
116,Audiera,BEAT,audiera,0.6332054356241065,-3.15400125,-26.20757369,-69.71791578,209284949.4755573,50286257.86632614,330516666.0,1000000000.0,1000000000.0,2026-08-15,632481759.4,24.0628
117,Plasma,XPL,plasma-xpl,0.07669443405990373,0.13443669,2.58443566,1.40641676,206222811.58329755,68111144.04748185,2688888888.8889,10000000000.0,,2026-08-15,767413552.02,33.0672
118,Falcon Finance,FF,falcon-finance-ff,0.06496565427566736,0.10062793,0.43184541,1.39893183,199119730.35492045,5961333.26409516,3065000000.0,10000000000.0,10000000000.0,2026-08-15,650210576.17,2.9999
119,Optimism,OP,optimism-ethereum,0.08632980033845557,-0.13554306,-3.05135339,-0.07707677,197522136.93564838,22642304.99048306,2287994831.0,4294967296.0,4294967296.0,2026-08-15,370962291.64,11.3783
120,JasmyCoin,JASMY,jasmy,0.0039532925014917905,1.10464696,-6.61810631,-2.43148285,195470546.4600185,11123768.59790311,49444999677.16958,50000000000.0,50000000000.0,2026-08-15,197585604.51,5.7935
121,FLOKI,FLOKI,floki-inu,2.030188260284423e-05,0.03346055,-0.53700285,-3.04398117,194385536.02738646,9558509.33108209,9574754215165.92,9645622495960.48,,2026-08-15,195825127.49,4.9156
122,DoubleZero,2Z,doublezero,0.05242495416224373,0.32314481,4.62390336,-3.87302214,181988903.31551072,49176352.52909166,3471417500.0,9998175954.0,10000000000.0,2026-08-15,524205674.28,27.0348
123,Maple Finance,SYRUP,maple-finance,0.15245580241338702,-0.07281232,-0.80708594,1.55871431,181576279.5577914,5282773.86538256,1191009306.8510675,1244677492.5110993,,2026-08-15,189809562.59,2.9098
124,Trust Wallet Token,TWT,trust-wallet-token,0.4028850349653348,0.07119775,0.34922992,2.3050263,173184368.80131894,4668398.99337428,429860515.46,999860531.46,999860531.46,2026-08-15,402993727.11,2.6922
125,Kite,KITE,kite,0.09580459508017175,0.40480885,-4.96022775,-8.40802701,172448271.14430916,13876124.39461976,1800000000.0,10000000000.0,10000000000.0,2026-08-15,958229471.34,8.05
126,Ethereum Name Service,ENS,ethereum-name-service,4.061374607050712,0.04445442,-0.00071514,-3.80711506,170721788.14871722,6355947.61753417,42035469.43252593,100000000.0,,2026-08-15,406108796.89,3.737
127,Raydium,RAY,raydium,0.6244870533662262,-0.2038147,0.05690444,0.46314047,168307894.29527155,5846224.80543871,269513824.807139,554997595.668428,555000000.0,2026-08-15,346584163.89,3.4709
128,DeXe,DEXE,dexe,1.96401558266349,-0.70352651,-2.73731704,-12.24423368,164454257.63439947,19990983.79897686,83733682.70906265,96504599.33609451,,2026-08-15,189588367.86,12.0696
129,Kaia,KAIA,kaia,0.025293876311760187,-0.12015602,-2.00964862,-9.54117379,161727851.67939845,3223322.49560174,6393952816.326708,6393952806.726708,,2026-08-15,161483080.7,2.0117
130,Compound,COMP,compound,16.12869942047956,0.04781262,-0.34813728,-3.55379097,161286994.20264855,6854325.00981644,9999999.99986688,10000000.0,,2026-08-15,161215169.43,4.2521
131,Akash Network,AKT,akash-network,0.5362011206584554,-0.74381295,0.3653289,10.7741823,159144286.18698597,3679650.21136475,296799615.024222,296799615.024222,388539008.0,2026-08-15,208654845.59,2.3114
132,Starknet,STRK,starknet-token,0.02304905270010882,-0.20805812,1.02522125,-6.46293927,157015860.14682844,43040575.48726876,6812247869.348971,10145600000.0,,2026-08-15,233809592.78,27.3946
133,Zebec Network,ZBCN,zebec-network,0.00156286981546505,-0.28223327,-6.81543559,-9.72084902,156285066.2389172,9392628.63986826,99998774493.19908,99998774493.19908,100000000000.0,2026-08-15,156555052.13,5.9918
134,BUILDon,B,buildon,0.15531453772030102,0.5995707,-3.57484799,-7.20359607,155314537.72030103,5203730.96872449,1000000000.0,1000000000.0,,2026-08-15,155257193.58,3.3447
135,Axie Infinity,AXS,axie-infinity,0.8862692937588743,-1.23325848,2.82112138,0.26523439,154588743.73043892,21315241.70432591,174426379.00134403,270000000.0,,2026-08-15,238877948.94,13.8344
136,Convex Finance,CVX,convex-finance,1.5525482024907784,-0.46361389,-6.58434287,5.33085385,154267381.08304408,5162163.39442411,99363988.07814817,99985412.38374066,,2026-08-15,155108020.31,3.3702
137,IOTA,IOTA,iota,0.03308339606280343,-0.04011024,-1.84329901,-2.11714576,151728011.84884632,5312581.99208375,4586228438.0,4600000000.0,,2026-08-15,152231286.28,3.4995
